state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation,lat,lng,predicted_load,alert_status,recommendation_engine
Meghalaya,South West Garo Hills,Low Load,785,0.2038216560509554,0.7961783439490446,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.958268197795263,78.87272062918927,901,Normal,Stable
Meghalaya,South West Khasi Hills,Low Load,603,0.2802653399668325,0.7197346600331676,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.11823201802433,78.91852792620215,672,Normal,Stable
Meghalaya,West Garo Hills,Low Load,4894,0.1943195749897834,0.8056804250102166,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.658108518431007,79.30136036039274,5758,Normal,Stable
Meghalaya,West Jaintia Hills,Low Load,931,0.640171858216971,0.359828141783029,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.75558927209577,79.39108307187664,1022,Normal,Stable
Meghalaya,West Khasi Hills,Low Load,723,0.4550484094052558,0.5449515905947441,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.365997248778303,79.09362598286482,770,Normal,Stable
Mizoram,Aizawl,Medium Load,15785,0.765410199556541,0.2345898004434589,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,21.746001514624844,78.97218381420572,16981,High Risk,Deploy 16 kits.
Mizoram,Champhai,Low Load,7852,0.8053998981151299,0.1946001018848701,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.291337163484553,78.50179236467935,8445,Normal,Stable
Mizoram,Hnahthial,Low Load,2,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.94683289325081,79.13339853472316,2,Normal,Stable
Mizoram,Khawzawl,Low Load,2,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.938274943802508,78.9953195151357,2,Normal,Stable
Mizoram,Kolasib,Low Load,4947,0.8053365676167374,0.1946634323832625,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.095512821140233,78.93855091893761,5828,Normal,Stable
Mizoram,Lawngtlai,Low Load,3973,0.7696954442486785,0.2303045557513214,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.840519445595305,79.09103046353563,4316,Normal,Stable
Mizoram,Lunglei,Low Load,5777,0.7586982863077723,0.2413017136922278,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.373343934990405,78.8168541108071,6465,Normal,Stable
Mizoram,Mamit,Low Load,4652,0.8639294926913156,0.1360705073086844,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.58785069967262,78.59636561385047,5718,Normal,Stable
Mizoram,Mammit,Low Load,1375,0.6712727272727272,0.3287272727272727,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.147894958487335,79.39123526824162,1574,Normal,Stable
Mizoram,Saiha,Low Load,2617,0.8685517768437142,0.1314482231562858,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.390335716070354,79.47305487408171,3097,Normal,Stable
Mizoram,Saitual,Low Load,29,0.3793103448275862,0.6206896551724138,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.997037697379657,78.87272401485492,31,Normal,Stable
Mizoram,Serchhip,Low Load,4123,0.7363570215862236,0.2636429784137764,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.031795670096546,79.0916861387466,4487,Normal,Stable
Nagaland,Chumukedima,Low Load,121,0.3223140495867768,0.6776859504132231,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.2571397157856,78.83792036541897,128,Normal,Stable
Nagaland,Dimapur,Low Load,3497,0.3245639119245067,0.6754360880754933,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.258523293847812,78.9415890254304,3790,Normal,Stable
Nagaland,Kiphire,Low Load,563,0.3072824156305506,0.6927175843694494,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.875846358004225,78.57029589653523,622,Normal,Stable
Nagaland,Kohima,Low Load,2110,0.143127962085308,0.8568720379146919,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.15929864659001,78.60776299052415,2290,Normal,Stable
Nagaland,Longleng,Low Load,496,0.1975806451612903,0.8024193548387096,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.687313810702463,78.77686443264727,529,Normal,Stable
Nagaland,Meluri,Low Load,10,0.2,0.8,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.01944032518203,79.42443035910777,10,Normal,Stable
Nagaland,Mokokchung,Low Load,785,0.2292993630573248,0.7707006369426752,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.055206405457227,79.33265101145207,896,Normal,Stable
Nagaland,Mon,Low Load,1841,0.354155350353069,0.645844649646931,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.072979795067763,79.19479978353517,2009,Normal,Stable
Nagaland,Niuland,Low Load,99,0.2626262626262626,0.7373737373737373,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.78501815002319,78.70493687877227,111,Normal,Stable
Nagaland,Noklak,Low Load,75,0.2133333333333333,0.7866666666666666,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.27528962371634,78.68956404195563,86,Normal,Stable
Nagaland,Peren,Low Load,747,0.3440428380187416,0.6559571619812584,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.31073579055094,79.09127869725731,887,Normal,Stable
